date,rainfall,rain_lag_1,rain_lag_2,rain_lag_3,rain_lag_4,rain_lag_5,rain_lag_6,rain_lag_7,FloodProbability_Proxy,city
2025-08-20 18:30:00,35.900005,16.9,8.4,5.2,1.5000001,0.0,0.8000001,0.1,0.011127184119400835,Guwahati
2025-08-21 18:30:00,15.099999,35.900005,16.9,8.4,5.2,1.5000001,0.0,0.8000001,0.0053301589758292245,Guwahati
2025-08-22 18:30:00,5.4,15.099999,35.900005,16.9,8.4,5.2,1.5000001,0.0,0.0019454539722461028,Guwahati
2025-08-23 18:30:00,29.0,5.4,15.099999,35.900005,16.9,8.4,5.2,1.5000001,0.011127184119400835,Guwahati
2025-08-24 18:30:00,9.499999,29.0,5.4,15.099999,35.900005,16.9,8.4,5.2,0.0019454539722461028,Guwahati
2025-08-25 18:30:00,0.2,9.499999,29.0,5.4,15.099999,35.900005,16.9,8.4,0.0019454539722461028,Guwahati
2025-08-26 18:30:00,18.6,0.2,9.499999,29.0,5.4,15.099999,35.900005,16.9,0.0053301589758292245,Guwahati
2025-08-27 18:30:00,14.500002,18.6,0.2,9.499999,29.0,5.4,15.099999,35.900005,0.0053301589758292245,Guwahati
2025-08-28 18:30:00,12.800002,14.500002,18.6,0.2,9.499999,29.0,5.4,15.099999,0.0053301589758292245,Guwahati
2025-08-29 18:30:00,9.900001,12.800002,14.500002,18.6,0.2,9.499999,29.0,5.4,0.0019454539722461028,Guwahati
2025-08-30 18:30:00,1.3000002,9.900001,12.800002,14.500002,18.6,0.2,9.499999,29.0,0.0019454539722461028,Guwahati
2025-08-31 18:30:00,0.6,1.3000002,9.900001,12.800002,14.500002,18.6,0.2,9.499999,0.0019454539722461028,Guwahati
2025-09-01 18:30:00,3.3,0.6,1.3000002,9.900001,12.800002,14.500002,18.6,0.2,0.0019454539722461028,Guwahati
2025-09-02 18:30:00,6.2,3.3,0.6,1.3000002,9.900001,12.800002,14.500002,18.6,0.0019454539722461028,Guwahati
2025-09-03 18:30:00,4.5,6.2,3.3,0.6,1.3000002,9.900001,12.800002,14.500002,0.0019454539722461028,Guwahati
2025-09-04 18:30:00,3.3999999,4.5,6.2,3.3,0.6,1.3000002,9.900001,12.800002,0.0019454539722461028,Guwahati
2025-09-05 18:30:00,6.1999993,3.3999999,4.5,6.2,3.3,0.6,1.3000002,9.900001,0.0019454539722461028,Guwahati
2025-09-06 18:30:00,20.4,6.1999993,3.3999999,4.5,6.2,3.3,0.6,1.3000002,0.0053301589758292245,Guwahati
2025-09-07 18:30:00,2.8000002,20.4,6.1999993,3.3999999,4.5,6.2,3.3,0.6,0.0019454539722461028,Guwahati
2025-09-08 18:30:00,7.899999,2.8000002,20.4,6.1999993,3.3999999,4.5,6.2,3.3,0.0019454539722461028,Guwahati
2025-09-09 18:30:00,12.899999,7.899999,2.8000002,20.4,6.1999993,3.3999999,4.5,6.2,0.0053301589758292245,Guwahati
2025-09-10 18:30:00,7.399999,12.899999,7.899999,2.8000002,20.4,6.1999993,3.3999999,4.5,0.0019454539722461028,Guwahati
2025-09-11 18:30:00,10.4,7.399999,12.899999,7.899999,2.8000002,20.4,6.1999993,3.3999999,0.0053301589758292245,Guwahati
2025-09-12 18:30:00,14.9,10.4,7.399999,12.899999,7.899999,2.8000002,20.4,6.1999993,0.0053301589758292245,Guwahati
2025-09-13 18:30:00,11.000001,14.9,10.4,7.399999,12.899999,7.899999,2.8000002,20.4,0.0053301589758292245,Guwahati
2025-09-14 18:30:00,9.299999,11.000001,14.9,10.4,7.399999,12.899999,7.899999,2.8000002,0.0019454539722461028,Guwahati
2025-09-15 18:30:00,34.699997,9.299999,11.000001,14.9,10.4,7.399999,12.899999,7.899999,0.011127184119400835,Guwahati
2025-09-16 18:30:00,7.5999994,34.699997,9.299999,11.000001,14.9,10.4,7.399999,12.899999,0.0019454539722461028,Guwahati
2025-09-17 18:30:00,6.9999995,7.5999994,34.699997,9.299999,11.000001,14.9,10.4,7.399999,0.0019454539722461028,Guwahati
2025-09-18 18:30:00,5.799999,6.9999995,7.5999994,34.699997,9.299999,11.000001,14.9,10.4,0.0019454539722461028,Guwahati
2025-09-19 18:30:00,6.4,5.799999,6.9999995,7.5999994,34.699997,9.299999,11.000001,14.9,0.0019454539722461028,Guwahati
2025-09-20 18:30:00,0.2,6.4,5.799999,6.9999995,7.5999994,34.699997,9.299999,11.000001,0.0019454539722461028,Guwahati
2025-09-21 18:30:00,1.2,0.2,6.4,5.799999,6.9999995,7.5999994,34.699997,9.299999,0.0019454539722461028,Guwahati
2025-09-22 18:30:00,5.7,1.2,0.2,6.4,5.799999,6.9999995,7.5999994,34.699997,0.0019454539722461028,Guwahati
2025-09-23 18:30:00,1.7,5.7,1.2,0.2,6.4,5.799999,6.9999995,7.5999994,0.0019454539722461028,Guwahati
2025-09-24 18:30:00,0.1,1.7,5.7,1.2,0.2,6.4,5.799999,6.9999995,0.0019454539722461028,Guwahati
2025-09-25 18:30:00,0.0,0.1,1.7,5.7,1.2,0.2,6.4,5.799999,0.0019454539722461028,Guwahati
2025-09-26 18:30:00,1.7,0.0,0.1,1.7,5.7,1.2,0.2,6.4,0.0019454539722461028,Guwahati
2025-09-27 18:30:00,0.8,1.7,0.0,0.1,1.7,5.7,1.2,0.2,0.0019454539722461028,Guwahati
2025-09-28 18:30:00,0.3,0.8,1.7,0.0,0.1,1.7,5.7,1.2,0.0019454539722461028,Guwahati
2025-09-29 18:30:00,0.0,0.3,0.8,1.7,0.0,0.1,1.7,5.7,0.0019454539722461028,Guwahati
2025-09-30 18:30:00,22.300003,0.0,0.3,0.8,1.7,0.0,0.1,1.7,0.0053301589758292245,Guwahati
2025-10-01 18:30:00,9.3,22.300003,0.0,0.3,0.8,1.7,0.0,0.1,0.0019454539722461028,Guwahati
2025-10-02 18:30:00,7.2000003,9.3,22.300003,0.0,0.3,0.8,1.7,0.0,0.0019454539722461028,Guwahati
2025-10-03 18:30:00,1.5000001,7.2000003,9.3,22.300003,0.0,0.3,0.8,1.7,0.0019454539722461028,Guwahati
2025-10-04 18:30:00,1.2,1.5000001,7.2000003,9.3,22.300003,0.0,0.3,0.8,0.0019454539722461028,Guwahati
2025-10-05 18:30:00,0.4,1.2,1.5000001,7.2000003,9.3,22.300003,0.0,0.3,0.0019454539722461028,Guwahati
2025-10-06 18:30:00,1.6,0.4,1.2,1.5000001,7.2000003,9.3,22.300003,0.0,0.0019454539722461028,Guwahati
2025-10-07 18:30:00,5.9000006,1.6,0.4,1.2,1.5000001,7.2000003,9.3,22.300003,0.0019454539722461028,Guwahati
2025-10-08 18:30:00,0.1,5.9000006,1.6,0.4,1.2,1.5000001,7.2000003,9.3,0.0019454539722461028,Guwahati
2025-10-09 18:30:00,15.000001,0.1,5.9000006,1.6,0.4,1.2,1.5000001,7.2000003,0.0053301589758292245,Guwahati
2025-10-10 18:30:00,18.500002,15.000001,0.1,5.9000006,1.6,0.4,1.2,1.5000001,0.0053301589758292245,Guwahati
2025-10-11 18:30:00,1.1,18.500002,15.000001,0.1,5.9000006,1.6,0.4,1.2,0.0019454539722461028,Guwahati
2025-10-12 18:30:00,0.90000004,1.1,18.500002,15.000001,0.1,5.9000006,1.6,0.4,0.0019454539722461028,Guwahati
2025-10-13 18:30:00,0.0,0.90000004,1.1,18.500002,15.000001,0.1,5.9000006,1.6,0.0019454539722461028,Guwahati
2025-10-14 18:30:00,0.3,0.0,0.90000004,1.1,18.500002,15.000001,0.1,5.9000006,0.0019454539722461028,Guwahati
2025-10-15 18:30:00,0.0,0.3,0.0,0.90000004,1.1,18.500002,15.000001,0.1,0.0019454539722461028,Guwahati
2025-10-16 18:30:00,0.0,0.0,0.3,0.0,0.90000004,1.1,18.500002,15.000001,0.0019454539722461028,Guwahati
2025-10-17 18:30:00,0.0,0.0,0.0,0.3,0.0,0.90000004,1.1,18.500002,0.0019454539722461028,Guwahati
2025-10-18 18:30:00,0.0,0.0,0.0,0.0,0.3,0.0,0.90000004,1.1,0.0019454539722461028,Guwahati
2025-10-19 18:30:00,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.90000004,0.0019454539722461028,Guwahati
2025-10-20 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0019454539722461028,Guwahati
2025-10-21 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0019454539722461028,Guwahati
2025-10-22 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019454539722461028,Guwahati
2025-10-23 18:30:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019454539722461028,Guwahati
2025-10-24 18:30:00,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019454539722461028,Guwahati
2025-10-25 18:30:00,8.400001,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0019454539722461028,Guwahati
2025-10-26 18:30:00,0.0,8.400001,0.3,10.0,0.0,0.0,0.0,0.0,0.0019454539722461028,Guwahati
2025-10-27 18:30:00,0.0,0.0,8.400001,0.3,10.0,0.0,0.0,0.0,0.0019454539722461028,Guwahati
2025-10-28 18:30:00,0.0,0.0,0.0,8.400001,0.3,10.0,0.0,0.0,0.0019454539722461028,Guwahati
2025-10-29 18:30:00,3.1,0.0,0.0,0.0,8.400001,0.3,10.0,0.0,0.0019454539722461028,Guwahati
2025-10-30 18:30:00,15.099999,3.1,0.0,0.0,0.0,8.400001,0.3,10.0,0.0053301589758292245,Guwahati
2025-10-31 18:30:00,39.6,15.099999,3.1,0.0,0.0,0.0,8.400001,0.3,0.011127184119400835,Guwahati
2025-11-01 18:30:00,1.8000002,39.6,15.099999,3.1,0.0,0.0,0.0,8.400001,0.0019454539722461028,Guwahati
2025-11-02 18:30:00,0.3,1.8000002,39.6,15.099999,3.1,0.0,0.0,0.0,0.0019454539722461028,Guwahati
2025-11-03 18:30:00,0.0,0.3,1.8000002,39.6,15.099999,3.1,0.0,0.0,0.0019454539722461028,Guwahati
2024-11-10 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-11 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-12 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-13 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-14 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-15 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-16 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-17 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-18 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-19 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-20 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-21 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-22 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-23 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-24 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-25 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-26 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-27 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-28 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-29 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-11-30 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-03 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-04 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-05 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-06 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-07 18:30:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-08 18:30:00,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-09 18:30:00,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-10 18:30:00,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-11 18:30:00,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-12 18:30:00,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0005207486886412704,Delhi
2024-12-13 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0005207486886412704,Delhi
2024-12-14 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0005207486886412704,Delhi
2024-12-15 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-16 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-17 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-18 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-19 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-20 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-21 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-22 18:30:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-23 18:30:00,2.4999998,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-24 18:30:00,0.0,2.4999998,0.6,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-25 18:30:00,0.0,0.0,2.4999998,0.6,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2024-12-26 18:30:00,31.900005,0.0,0.0,2.4999998,0.6,0.0,0.0,0.0,0.009283367893417771,Delhi
2024-12-27 18:30:00,2.9,31.900005,0.0,0.0,2.4999998,0.6,0.0,0.0,0.0005207486886412704,Delhi
2024-12-28 18:30:00,0.0,2.9,31.900005,0.0,0.0,2.4999998,0.6,0.0,0.0005207486886412704,Delhi
2024-12-29 18:30:00,0.0,0.0,2.9,31.900005,0.0,0.0,2.4999998,0.6,0.0005207486886412704,Delhi
2024-12-30 18:30:00,0.0,0.0,0.0,2.9,31.900005,0.0,0.0,2.4999998,0.0005207486886412704,Delhi
2024-12-31 18:30:00,0.0,0.0,0.0,0.0,2.9,31.900005,0.0,0.0,0.0005207486886412704,Delhi
2025-01-01 18:30:00,0.0,0.0,0.0,0.0,0.0,2.9,31.900005,0.0,0.0005207486886412704,Delhi
2025-01-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2.9,31.900005,0.0005207486886412704,Delhi
2025-01-03 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0005207486886412704,Delhi
2025-01-04 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-05 18:30:00,4.2999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-06 18:30:00,0.0,4.2999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-07 18:30:00,0.0,0.0,4.2999997,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-08 18:30:00,0.0,0.0,0.0,4.2999997,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-09 18:30:00,0.0,0.0,0.0,0.0,4.2999997,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-10 18:30:00,7.5999994,0.0,0.0,0.0,0.0,4.2999997,0.0,0.0,0.0005207486886412704,Delhi
2025-01-11 18:30:00,0.70000005,7.5999994,0.0,0.0,0.0,0.0,4.2999997,0.0,0.0005207486886412704,Delhi
2025-01-12 18:30:00,0.0,0.70000005,7.5999994,0.0,0.0,0.0,0.0,4.2999997,0.0005207486886412704,Delhi
2025-01-13 18:30:00,0.0,0.0,0.70000005,7.5999994,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-14 18:30:00,2.8999999,0.0,0.0,0.70000005,7.5999994,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-15 18:30:00,1.3000001,2.8999999,0.0,0.0,0.70000005,7.5999994,0.0,0.0,0.0005207486886412704,Delhi
2025-01-16 18:30:00,0.0,1.3000001,2.8999999,0.0,0.0,0.70000005,7.5999994,0.0,0.0005207486886412704,Delhi
2025-01-17 18:30:00,0.0,0.0,1.3000001,2.8999999,0.0,0.0,0.70000005,7.5999994,0.0005207486886412704,Delhi
2025-01-18 18:30:00,0.0,0.0,0.0,1.3000001,2.8999999,0.0,0.0,0.70000005,0.0005207486886412704,Delhi
2025-01-19 18:30:00,0.0,0.0,0.0,0.0,1.3000001,2.8999999,0.0,0.0,0.0005207486886412704,Delhi
2025-01-20 18:30:00,0.0,0.0,0.0,0.0,0.0,1.3000001,2.8999999,0.0,0.0005207486886412704,Delhi
2025-01-21 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1.3000001,2.8999999,0.0005207486886412704,Delhi
2025-01-22 18:30:00,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.3000001,0.0005207486886412704,Delhi
2025-01-23 18:30:00,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-24 18:30:00,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-25 18:30:00,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-26 18:30:00,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-27 18:30:00,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0005207486886412704,Delhi
2025-01-28 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0005207486886412704,Delhi
2025-01-29 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0005207486886412704,Delhi
2025-01-30 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-01-31 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-02 18:30:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-03 18:30:00,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-04 18:30:00,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-05 18:30:00,0.0,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-06 18:30:00,0.0,0.0,0.4,0.6,1.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-07 18:30:00,0.0,0.0,0.0,0.4,0.6,1.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-08 18:30:00,0.0,0.0,0.0,0.0,0.4,0.6,1.0,0.0,0.0005207486886412704,Delhi
2025-02-09 18:30:00,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.0,0.0005207486886412704,Delhi
2025-02-10 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0005207486886412704,Delhi
2025-02-11 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0005207486886412704,Delhi
2025-02-12 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-13 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-14 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-15 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-16 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-17 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-18 18:30:00,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-19 18:30:00,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-20 18:30:00,0.3,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-21 18:30:00,0.0,0.3,5.0,0.5,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-22 18:30:00,0.0,0.0,0.3,5.0,0.5,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-02-23 18:30:00,0.0,0.0,0.0,0.3,5.0,0.5,0.0,0.0,0.0005207486886412704,Delhi
2025-02-24 18:30:00,0.0,0.0,0.0,0.0,0.3,5.0,0.5,0.0,0.0005207486886412704,Delhi
2025-02-25 18:30:00,0.0,0.0,0.0,0.0,0.0,0.3,5.0,0.5,0.0005207486886412704,Delhi
2025-02-26 18:30:00,2.8000002,0.0,0.0,0.0,0.0,0.0,0.3,5.0,0.0005207486886412704,Delhi
2025-02-27 18:30:00,10.1,2.8000002,0.0,0.0,0.0,0.0,0.0,0.3,0.002946566460956923,Delhi
2025-02-28 18:30:00,7.8,10.1,2.8000002,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-01 18:30:00,0.0,7.8,10.1,2.8000002,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-02 18:30:00,0.0,0.0,7.8,10.1,2.8000002,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-03 18:30:00,0.0,0.0,0.0,7.8,10.1,2.8000002,0.0,0.0,0.0005207486886412704,Delhi
2025-03-04 18:30:00,0.0,0.0,0.0,0.0,7.8,10.1,2.8000002,0.0,0.0005207486886412704,Delhi
2025-03-05 18:30:00,0.0,0.0,0.0,0.0,0.0,7.8,10.1,2.8000002,0.0005207486886412704,Delhi
2025-03-06 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,7.8,10.1,0.0005207486886412704,Delhi
2025-03-07 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0005207486886412704,Delhi
2025-03-08 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-09 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-10 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-11 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-12 18:30:00,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-13 18:30:00,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-14 18:30:00,0.3,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-15 18:30:00,0.0,0.3,0.0,3.5,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-16 18:30:00,0.0,0.0,0.3,0.0,3.5,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-17 18:30:00,0.0,0.0,0.0,0.3,0.0,3.5,0.0,0.0,0.0005207486886412704,Delhi
2025-03-18 18:30:00,0.0,0.0,0.0,0.0,0.3,0.0,3.5,0.0,0.0005207486886412704,Delhi
2025-03-19 18:30:00,0.0,0.0,0.0,0.0,0.0,0.3,0.0,3.5,0.0005207486886412704,Delhi
2025-03-20 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0005207486886412704,Delhi
2025-03-21 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0005207486886412704,Delhi
2025-03-22 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-23 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-24 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-25 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-26 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-27 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-28 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-29 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-30 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-03-31 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-04-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-04-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-04-03 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-04-04 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
2025-04-05 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207486886412704,Delhi
